"Country","Year","Marriage_Rate","Same_Sex_Marriage","X.Births_Outside_Marriage","Crude.divorce.rate..per.1.000.inhabitants.","Duration.of.marriages.ending.in.divorce","X143153.annotations","Share.of.single.parent.families","Estimated.average.age.at.marriage..women"
"Denmark",1969,8000,"not legal",11.3,1.8,NA,NA,NA,NA
"Denmark",1970,7400,"not legal",11,1.9,NA,NA,NA,NA
"Denmark",1971,6600,"not legal",12.3,2.7,NA,NA,NA,NA
"Denmark",1972,6200,"not legal",14.4,2.5999999,NA,NA,NA,NA
"Denmark",1973,6100,"not legal",17.1,2.5,NA,NA,NA,NA
"Denmark",1974,6600,"not legal",18.8,2.5999999,NA,NA,NA,NA
"Denmark",1975,6300,"not legal",21.7,2.5999999,NA,NA,NA,NA
"Denmark",1976,6100,"not legal",24,2.5999999,NA,NA,NA,NA
"Denmark",1977,6300,"not legal",25.9,2.5999999,NA,NA,NA,NA
"Denmark",1978,5600,"not legal",27.9,2.5999999,NA,NA,NA,NA
"Denmark",1979,5400,"not legal",30.7,2.5,NA,NA,NA,NA
"Denmark",1980,5200,"not legal",33.2,2.7,NA,NA,NA,NA
"Denmark",1981,5000,"not legal",35.7,2.8,NA,NA,NA,NA
"Denmark",1982,4800,"not legal",38.3,2.9000001,NA,NA,NA,NA
"Denmark",1983,5300,"not legal",40.6,2.9000001,NA,NA,NA,NA
"Denmark",1984,5600,"not legal",41.9,2.8,NA,NA,NA,NA
"Denmark",1985,5700,"not legal",43,2.8,NA,NA,NA,NA
"Denmark",1986,6000,"not legal",43.9,2.8,NA,NA,NA,NA
"Denmark",1987,6100,"not legal",44.5,2.8,NA,NA,NA,NA
"Denmark",1988,6300,"not legal",44.7,2.9000001,NA,NA,NA,NA
"Denmark",1989,6000,"not legal",46.1,3,NA,NA,NA,NA
"Denmark",1990,6100,"not legal",46.4,2.7,NA,NA,NA,27.799999
"Denmark",1991,6000,"not legal",46.5,2.5,NA,NA,NA,28
"Denmark",1992,6200,"not legal",46.4,2.5,NA,NA,NA,28.299999
"Denmark",1993,6100,"not legal",46.8,2.5,NA,NA,NA,28.799999
"Denmark",1994,6800,"not legal",46.9,2.5999999,NA,NA,NA,29.200001
"Denmark",1995,6600,"not legal",46.5,2.5,NA,NA,NA,29.200001
"Denmark",1996,6800,"not legal",46.3,2.4000001,NA,NA,NA,29.9
"Denmark",1997,6500,"not legal",45.1,2.4000001,NA,NA,NA,30.1
"Denmark",1998,6500,"not legal",44.8,2.5,NA,NA,NA,29.799999
"Denmark",1999,6700,"not legal",44.9,2.5,NA,NA,NA,30
"Denmark",2000,7200,"not legal",44.6,2.7,NA,NA,NA,29.9
"Denmark",2001,6800,"not legal",44.6,2.7,NA,NA,NA,29.9
"Denmark",2002,6900,"not legal",44.6,2.8,NA,NA,NA,30.1
"Denmark",2003,6500,"not legal",44.9,2.9000001,NA,NA,NA,30.6
"Denmark",2004,7000,"not legal",45.4,2.9000001,NA,NA,NA,30.9
"Denmark",2005,6700,"not legal",45.7,2.8,NA,NA,NA,30.9
"Denmark",2006,6700,"not legal",46.4,2.5999999,NA,NA,NA,30.9
"Denmark",2007,6700,"not legal",46.1,2.5999999,NA,NA,NA,31.299999
"Denmark",2008,6800,"not legal",46.2,2.7,NA,NA,NA,31.4
"Denmark",2009,6000,"not legal",46.8,2.7,NA,NA,NA,31.1
"Denmark",2010,5600,"not legal",47.3,2.5999999,NA,NA,NA,31.200001
"Denmark",2011,4900,"not legal",49,2.5999999,NA,NA,NA,31.4
"Denmark",2012,5100,"legal",50.6,2.8,NA,NA,NA,31.799999
"Denmark",2013,4900,"legal",51.5,3.4000001,NA,NA,NA,31.9
"Denmark",2014,5000,"legal",52.5,3.4000001,NA,NA,NA,31.9
"Denmark",2015,5100,"legal",NA,2.9000001,NA,NA,NA,31.9
"Denmark",2016,5400,"legal",NA,3,NA,NA,NA,32.200001
"Denmark",2017,5500,"legal",NA,2.5999999,NA,NA,NA,32.400002
"Djibouti",1962,11600.00038,"not legal",NA,NA,NA,NA,NA,NA
"Djibouti",1970,NA,"not legal",NA,4.0999999,NA,NA,NA,NA
"Djibouti",1991,NA,"not legal",NA,NA,NA,NA,NA,26.799999
"Djibouti",1998,4699.999809,"not legal",NA,1.9,NA,NA,NA,NA
"Djibouti",1999,5400.000095,"not legal",NA,1.7,NA,NA,NA,NA
"Djibouti",2002,NA,"not legal",NA,NA,NA,NA,NA,27.700001
"Djibouti",2006,NA,"not legal",NA,NA,NA,NA,NA,26.9
"Djibouti",2012,NA,"not legal",NA,NA,NA,NA,NA,29.9
"Djibouti",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Dominica",1969,3700.000048,"not legal",NA,NA,NA,NA,NA,NA
"Dominica",1970,NA,"not legal",NA,NA,NA,NA,NA,29.6
"Dominica",1981,NA,"not legal",NA,NA,NA,NA,NA,30.799999
"Dominica",1985,3599.999905,"not legal",NA,NA,NA,NA,NA,NA
"Dominica",1987,NA,"not legal",NA,0.40000001,NA,NA,NA,NA
"Dominica",1991,NA,"not legal",NA,NA,NA,NA,NA,31.6
"Dominica",1995,3200.000048,"not legal",NA,0.69999999,NA,NA,NA,NA
"Dominica",1998,NA,"not legal",NA,1,NA,NA,NA,NA
"Dominica",1999,4699.999809,"not legal",NA,0.80000001,NA,NA,NA,NA
"Dominica",2001,NA,"not legal",NA,NA,NA,NA,NA,32.5
"Dominica",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Dominican Republic",1970,4199.999809,"not legal",NA,0.89999998,NA,NA,NA,NA
"Dominican Republic",1985,3200.000048,"not legal",NA,1.2,NA,NA,NA,NA
"Dominican Republic",1986,NA,"not legal",NA,NA,NA,NA,NA,21.5
"Dominican Republic",1991,NA,"not legal",NA,NA,NA,NA,NA,21.799999
"Dominican Republic",1993,2900.000095,"not legal",NA,NA,NA,NA,NA,NA
"Dominican Republic",1996,NA,"not legal",NA,NA,NA,NA,9,21.299999
"Dominican Republic",1998,NA,"not legal",NA,0.89999998,NA,NA,NA,NA
"Dominican Republic",1999,NA,"not legal",NA,NA,NA,NA,11,21.6
"Dominican Republic",2000,NA,"not legal",NA,NA,NA,NA,NA,21.4
"Dominican Republic",2002,NA,"not legal",NA,NA,NA,NA,10.5,21
"Dominican Republic",2004,4099.999905,"not legal",NA,1.9,NA,NA,NA,NA
"Dominican Republic",2005,4199.999809,"not legal",NA,1.8,NA,NA,NA,NA
"Dominican Republic",2007,NA,"not legal",NA,NA,NA,NA,13.1,21
"Dominican Republic",2013,NA,"not legal",NA,NA,NA,NA,13.2,21
"Dominican Republic",2014,NA,"not legal",NA,NA,NA,NA,NA,21.5
"Dominican Republic",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Ecuador",1970,6000,"not legal",NA,0.2,NA,NA,NA,NA
"Ecuador",1974,NA,"not legal",NA,NA,NA,NA,9.7,NA
"Ecuador",1982,NA,"not legal",NA,NA,NA,NA,9,22
"Ecuador",1985,6199.999809,"not legal",NA,0.40000001,NA,NA,NA,NA
"Ecuador",1987,NA,"not legal",NA,NA,NA,NA,NA,22.200001
"Ecuador",1989,NA,"not legal",NA,NA,NA,NA,NA,22.299999
"Ecuador",1990,NA,"not legal",NA,NA,NA,NA,9.4,NA
"Ecuador",1994,NA,"not legal",NA,NA,NA,NA,NA,22.799999
"Ecuador",1995,6199.999809,"not legal",NA,0.60000002,NA,NA,NA,NA
"Ecuador",1997,NA,"not legal",NA,NA,12,"Mean duration",NA,NA
"Ecuador",1998,NA,"not legal",NA,NA,11.80000019,"Mean duration",NA,NA
"Ecuador",1999,NA,"not legal",NA,NA,12.19999981,"Mean duration",NA,22.299999
"Ecuador",2000,NA,"not legal",NA,NA,12.5,"Mean duration",NA,NA
"Ecuador",2001,NA,"not legal",NA,NA,12.89999962,"Mean duration",11,NA
"Ecuador",2002,NA,"not legal",NA,NA,12.69999981,"Mean duration",NA,NA
"Ecuador",2003,NA,"not legal",NA,NA,12.89999962,"Mean duration",NA,NA
"Ecuador",2004,NA,"not legal",NA,NA,13,"Mean duration",NA,22.200001
"Ecuador",2005,5099.999905,"not legal",NA,0.89999998,13.5,"Mean duration",NA,NA
"Ecuador",2006,5599.999905,"not legal",NA,1.1,13.69999981,"Mean duration",NA,NA
"Ecuador",2007,NA,"not legal",NA,NA,13.89999962,"Mean duration",NA,NA
"Ecuador",2008,NA,"not legal",NA,NA,14,"Mean duration",NA,NA
"Ecuador",2009,NA,"not legal",NA,NA,14.39999962,"Mean duration",NA,NA
"Ecuador",2010,NA,"not legal",NA,NA,14.30000019,"Mean duration",12.4,NA
"Ecuador",2011,NA,"not legal",NA,NA,14.60000038,"Mean duration",NA,NA
"Ecuador",2012,NA,"not legal",NA,NA,14.80000019,"Mean duration",NA,NA
"Ecuador",2013,NA,"not legal",NA,NA,15.19999981,"Mean duration",NA,NA
"Ecuador",2014,NA,"not legal",NA,NA,15.19999981,"Mean duration",NA,NA
"Ecuador",2015,NA,"not legal",NA,NA,15.69999981,"Mean duration",NA,NA
"Ecuador",2016,NA,"not legal",NA,NA,15.19999981,"Mean duration",NA,NA
"Ecuador",2017,NA,"not legal",NA,NA,14.69999981,"Mean duration",NA,NA
"Ecuador",2018,NA,"not legal",NA,NA,14.89999962,"Mean duration",NA,NA
"Ecuador",2019,NA,"legal",NA,NA,NA,NA,NA,NA
"Egypt",1970,9300.000191,"not legal",NA,2,NA,NA,NA,NA
"Egypt",1980,NA,"not legal",NA,NA,NA,NA,NA,21.4
"Egypt",1985,8399.999619,"not legal",NA,1.6,NA,NA,NA,NA
"Egypt",1988,NA,"not legal",NA,NA,NA,NA,NA,22.1
"Egypt",1992,NA,"not legal",NA,NA,NA,NA,6.4,22.4
"Egypt",1995,7800.000191,"not legal",NA,1.1,NA,NA,7.3,22.299999
"Egypt",2000,NA,"not legal",NA,NA,NA,NA,6.9,22.700001
"Egypt",2003,NA,"not legal",NA,NA,NA,NA,7.2,22.700001
"Egypt",2005,7199.999809,"not legal",NA,0.89999998,NA,NA,7.1,23
"Egypt",2006,7199.999809,"not legal",NA,0.89999998,NA,NA,NA,NA
"Egypt",2008,NA,"not legal",NA,NA,NA,NA,7.8,22.700001
"Egypt",2014,NA,"not legal",NA,NA,NA,NA,7.1,22
"Egypt",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"El Salvador",1970,3299.999952,"not legal",NA,0.2,NA,NA,NA,NA
"El Salvador",1985,3700.000048,"not legal",NA,0.40000001,NA,NA,NA,20
"El Salvador",1992,NA,"not legal",NA,NA,NA,NA,9.8,NA
"El Salvador",1995,4500,"not legal",NA,0.40000001,NA,NA,NA,NA
"El Salvador",1998,NA,"not legal",NA,NA,NA,NA,NA,21.5
"El Salvador",2002,NA,"not legal",NA,NA,NA,NA,NA,22
"El Salvador",2005,3500,"not legal",NA,0.69999999,NA,NA,NA,NA
"El Salvador",2006,3500,"not legal",NA,0.80000001,NA,NA,NA,NA
"El Salvador",2007,NA,"not legal",NA,NA,NA,NA,13.2,NA
"El Salvador",2008,NA,"not legal",NA,NA,NA,NA,NA,21.9
"El Salvador",2014,NA,"not legal",NA,NA,NA,NA,NA,22.6
"El Salvador",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Equatorial Guinea",1966,800.000012,"not legal",NA,NA,NA,NA,NA,NA
"Equatorial Guinea",2000,NA,"not legal",NA,NA,NA,NA,NA,21.299999
"Equatorial Guinea",2011,NA,"not legal",NA,NA,NA,NA,NA,20.5
"Equatorial Guinea",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Eritrea",1995,NA,"not legal",NA,NA,NA,NA,NA,19.5
"Eritrea",2002,NA,"not legal",NA,NA,NA,NA,NA,20.6
"Eritrea",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Estonia",1960,10000,"not legal",NA,2.0999999,NA,NA,NA,NA
"Estonia",1961,9700,"not legal",NA,2.0999999,NA,NA,NA,NA
"Estonia",1962,8900,"not legal",NA,2,NA,NA,NA,NA
"Estonia",1963,8700,"not legal",NA,2.2,NA,NA,NA,NA
"Estonia",1964,8500,"not legal",NA,2.5,NA,NA,NA,NA
"Estonia",1965,8200,"not legal",NA,2.3,NA,NA,NA,NA
"Estonia",1966,8600,"not legal",NA,3.2,NA,NA,NA,NA
"Estonia",1967,8800,"not legal",NA,3.2,NA,NA,NA,NA
"Estonia",1968,8900,"not legal",NA,3.0999999,NA,NA,NA,NA
"Estonia",1969,9100,"not legal",NA,3.3,NA,NA,NA,NA
"Estonia",1970,9100,"not legal",NA,3.2,NA,NA,NA,NA
"Estonia",1971,9100,"not legal",NA,3.2,NA,NA,NA,NA
"Estonia",1972,8500,"not legal",NA,3.3,NA,NA,NA,NA
"Estonia",1973,8700,"not legal",NA,3.2,NA,NA,NA,NA
"Estonia",1974,8700,"not legal",NA,3.3,NA,NA,NA,NA
"Estonia",1975,8700,"not legal",NA,3.4000001,NA,NA,NA,NA
"Estonia",1976,8600,"not legal",NA,3.5999999,NA,NA,NA,NA
"Estonia",1977,8700,"not legal",NA,3.9000001,NA,NA,NA,NA
"Estonia",1978,8600,"not legal",NA,3.8,NA,NA,NA,NA
"Estonia",1979,8700,"not legal",NA,4.0999999,NA,NA,NA,NA
"Estonia",1980,8800,"not legal",NA,4.0999999,NA,NA,NA,NA
"Estonia",1981,8600,"not legal",NA,4.0999999,NA,NA,NA,NA
"Estonia",1982,8200,"not legal",NA,3.9000001,NA,NA,NA,NA
"Estonia",1983,8600,"not legal",NA,4.1999998,NA,NA,NA,NA
"Estonia",1984,8300,"not legal",NA,4.0999999,NA,NA,NA,NA
"Estonia",1985,8400,"not legal",NA,4,NA,NA,NA,NA
"Estonia",1986,8400,"not legal",NA,3.9000001,NA,NA,NA,NA
"Estonia",1987,8700,"not legal",NA,3.9000001,NA,NA,NA,NA
"Estonia",1988,8300,"not legal",NA,3.8,NA,NA,NA,NA
"Estonia",1989,8100,"not legal",25.3,3.8,NA,NA,NA,NA
"Estonia",1990,7500,"not legal",27.2,3.7,NA,NA,NA,NA
"Estonia",1991,6600,"not legal",31.2,3.7,NA,NA,NA,NA
"Estonia",1992,5800,"not legal",33.9,4.3000002,NA,NA,NA,23
"Estonia",1993,5200,"not legal",38.2,3.9000001,NA,NA,NA,23.6
"Estonia",1994,5000,"not legal",41,3.8,NA,NA,NA,24.1
"Estonia",1995,4900,"not legal",44.2,5.1999998,NA,NA,NA,24.200001
"Estonia",1996,3900,"not legal",48.1,4,NA,NA,NA,24.200001
"Estonia",1997,4000,"not legal",51.6,3.8,NA,NA,NA,24.4
"Estonia",1998,3900,"not legal",52.5,3.2,NA,NA,NA,24.799999
"Estonia",1999,4000,"not legal",54.2,3.3,NA,NA,NA,25
"Estonia",2000,3900,"not legal",54.5,3,NA,NA,12.1,25.200001
"Estonia",2001,4100,"not legal",56.2,3.0999999,NA,NA,NA,25.5
"Estonia",2002,4200,"not legal",56.3,3,NA,NA,NA,25.799999
"Estonia",2003,4200,"not legal",57.8,2.9000001,NA,NA,NA,25.9
"Estonia",2004,4400,"not legal",58,3.0999999,NA,NA,NA,26.200001
"Estonia",2005,4500,"not legal",58.5,3,NA,NA,NA,26.4
"Estonia",2006,5200,"not legal",58.2,2.8,NA,NA,NA,26.6
"Estonia",2007,5200,"not legal",57.8,2.8,NA,NA,NA,27.1
"Estonia",2008,4600,"not legal",59,2.5999999,NA,NA,NA,27.4
"Estonia",2009,4000,"not legal",59.2,2.4000001,NA,NA,NA,27.799999
"Estonia",2010,3800,"not legal",59.1,2.2,NA,NA,NA,28
"Estonia",2011,4100,"not legal",59.7,2.3,NA,NA,NA,28.4
"Estonia",2012,4500,"not legal",58.4,2.4000001,NA,NA,NA,28.9
"Estonia",2013,4300,"not legal",NA,2.5,NA,NA,NA,28.799999
"Estonia",2014,4700,"not legal",NA,2.4000001,NA,NA,NA,29
"Estonia",2015,5200,"not legal",NA,2.5999999,NA,NA,NA,29.299999
"Estonia",2016,4800,"some rights",NA,2.5,NA,NA,NA,29.700001
"Estonia",2017,4900,"some rights",NA,2.5,NA,NA,NA,NA
"Eswatini",1964,899.999976,"not legal",NA,0,NA,NA,NA,NA
"Eswatini",1986,3299.999952,"not legal",NA,NA,NA,NA,NA,NA
"Eswatini",1988,3200.000048,"not legal",NA,NA,NA,NA,NA,NA
"Eswatini",1989,3700.000048,"not legal",NA,NA,NA,NA,NA,NA
"Eswatini",2000,NA,"not legal",NA,NA,NA,NA,NA,23.799999
"Eswatini",2006,NA,"not legal",NA,NA,NA,NA,12.7,26
"Eswatini",2010,NA,"not legal",NA,NA,NA,NA,NA,26.200001
"Eswatini",2014,NA,"not legal",NA,NA,NA,NA,NA,26.5
"Eswatini",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Ethiopia",1981,NA,"not legal",NA,NA,NA,NA,NA,17.6
"Ethiopia",1990,NA,"not legal",NA,NA,NA,NA,NA,19.4
"Ethiopia",1999,9300.000191,"not legal",NA,2.4000001,NA,NA,NA,NA
"Ethiopia",2000,NA,"not legal",NA,NA,NA,NA,10.9,20.6
"Ethiopia",2005,NA,"not legal",NA,NA,NA,NA,9.9,20.9
"Ethiopia",2010,NA,"not legal",NA,NA,NA,NA,NA,21.200001
"Ethiopia",2011,NA,"not legal",NA,NA,NA,NA,10.2,NA
"Ethiopia",2016,NA,"not legal",NA,NA,NA,NA,11.6,21.299999
"Ethiopia",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"European Union (28 countries)",1964,7900,"not legal",NA,NA,NA,NA,NA,NA
"European Union (28 countries)",1965,7800,"not legal",NA,0.80000001,NA,NA,NA,NA
"European Union (28 countries)",1966,7800,"not legal",NA,0.80000001,NA,NA,NA,NA
"European Union (28 countries)",1967,7800,"not legal",NA,NA,NA,NA,NA,NA
"European Union (28 countries)",1968,7700,"not legal",NA,0.80000001,NA,NA,NA,NA
"European Union (28 countries)",1969,7800,"not legal",NA,0.80000001,NA,NA,NA,NA
"European Union (28 countries)",1970,7900,"not legal",NA,0.89999998,NA,NA,NA,NA
"European Union (28 countries)",1971,7900,"not legal",NA,1,NA,NA,NA,NA
"European Union (28 countries)",1972,7900,"not legal",NA,1.2,NA,NA,NA,NA
"European Union (28 countries)",1973,7800,"not legal",NA,1.2,NA,NA,NA,NA
"European Union (28 countries)",1974,7700,"not legal",NA,1.3,NA,NA,NA,NA
"European Union (28 countries)",1975,7700,"not legal",NA,1.4,NA,NA,NA,NA
"European Union (28 countries)",1976,7400,"not legal",NA,1.4,NA,NA,NA,NA
"European Union (28 countries)",1977,7300,"not legal",NA,1.3,NA,NA,NA,NA
"European Union (28 countries)",1978,7100,"not legal",NA,1.3,NA,NA,NA,NA
"European Union (28 countries)",1979,7000,"not legal",NA,1.4,NA,NA,NA,NA
"European Union (28 countries)",1980,6800,"not legal",NA,1.5,NA,NA,NA,NA
"European Union (28 countries)",1981,6600,"not legal",NA,1.5,NA,NA,NA,NA
"European Union (28 countries)",1982,6500,"not legal",NA,1.6,NA,NA,NA,NA
"European Union (28 countries)",1983,6400,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1984,6300,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1985,6200,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1986,6200,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1987,6300,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1988,6200,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1989,6500,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1990,6300,"not legal",NA,1.6,NA,NA,NA,NA
"European Union (28 countries)",1991,5900,"not legal",NA,1.6,NA,NA,NA,NA
"European Union (28 countries)",1992,5700,"not legal",NA,1.6,NA,NA,NA,NA
"European Union (28 countries)",1993,5500,"not legal",NA,1.6,NA,NA,NA,NA
"European Union (28 countries)",1994,5300,"not legal",NA,1.7,NA,NA,NA,NA
"European Union (28 countries)",1995,NA,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",1996,NA,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",1997,5200,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",1998,5100,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",1999,5200,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",2000,5200,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",2001,4900,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",2002,4900,"not legal",NA,1.9,NA,NA,NA,NA
"European Union (28 countries)",2003,4900,"not legal",NA,2,NA,NA,NA,NA
"European Union (28 countries)",2004,NA,"not legal",NA,2,NA,NA,NA,NA
"European Union (28 countries)",2005,NA,"not legal",NA,2.0999999,NA,NA,NA,NA
"European Union (28 countries)",2006,NA,"not legal",NA,2.0999999,NA,NA,NA,NA
"European Union (28 countries)",2007,4900,"not legal",NA,2.0999999,NA,NA,NA,NA
"European Union (28 countries)",2008,4800,"not legal",NA,2,NA,NA,NA,NA
"European Union (28 countries)",2009,4500,"not legal",NA,1.9,NA,NA,NA,NA
"European Union (28 countries)",2010,4400,"not legal",NA,2,NA,NA,NA,NA
"European Union (28 countries)",2011,4200,"not legal",NA,2,NA,NA,NA,NA
"European Union (28 countries)",2012,NA,"not legal",NA,1.9,NA,NA,NA,NA
"European Union (28 countries)",2013,4100,"not legal",NA,1.9,NA,NA,NA,NA
"European Union (28 countries)",2014,4200,"not legal",NA,1.8,NA,NA,NA,NA
"European Union (28 countries)",2015,4300,"not legal",NA,1.9,NA,NA,NA,NA
"European Union (28 countries)",2016,4400,"not legal",NA,NA,NA,NA,NA,NA
"Faeroe Islands",1970,6099.999905,"not legal",NA,0.40000001,NA,NA,NA,NA
"Faeroe Islands",1985,4099.999905,"not legal",NA,0.69999999,NA,NA,NA,NA
"Faeroe Islands",1991,NA,"not legal",NA,NA,NA,NA,NA,28.200001
"Faeroe Islands",1992,NA,"not legal",NA,NA,NA,NA,NA,28.299999
"Faeroe Islands",1995,4699.999809,"not legal",NA,NA,NA,NA,NA,NA
"Faeroe Islands",1996,NA,"not legal",NA,0.69999999,NA,NA,NA,NA
"Faeroe Islands",2005,5699.999809,"not legal",NA,1.4,NA,NA,NA,NA
"Faeroe Islands",2006,5699.999809,"not legal",NA,1.3,NA,NA,NA,NA
"Faeroe Islands",2008,NA,"not legal",NA,NA,NA,NA,NA,30.700001
"Faeroe Islands",2013,NA,"not legal",NA,NA,NA,NA,NA,31
"Faeroe Islands",2014,NA,"not legal",NA,NA,NA,NA,NA,31.700001
"Faeroe Islands",2015,NA,"not legal",NA,NA,NA,NA,NA,30.9
"Faeroe Islands",2016,NA,"not legal",NA,NA,NA,NA,NA,30.799999
"Faeroe Islands",2017,NA,"not legal",NA,NA,NA,NA,NA,30.9
"Faeroe Islands",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Falkland Islands",1970,7300.000191,"not legal",NA,NA,NA,NA,NA,NA
"Falkland Islands",1971,NA,"not legal",NA,3.5,NA,NA,NA,NA
"Falkland Islands",1981,5900.000095,"not legal",NA,NA,NA,NA,NA,NA
"Falkland Islands",1988,8899.999619,"not legal",NA,2.0999999,NA,NA,NA,NA
"Falkland Islands",2016,NA,"not legal",NA,NA,NA,NA,NA,29
"Fiji",1970,7800.000191,"not legal",NA,0.5,NA,NA,NA,NA
"Fiji",1976,NA,"not legal",NA,NA,NA,NA,4.5,21.700001
"Fiji",1979,NA,"not legal",NA,0.69999999,NA,NA,NA,NA
"Fiji",1985,9500,"not legal",NA,NA,NA,NA,NA,NA
"Fiji",1986,NA,"not legal",NA,NA,NA,NA,3.9,22.5
"Fiji",1995,9899.999619,"not legal",NA,NA,NA,NA,NA,NA
"Fiji",1996,NA,"not legal",NA,NA,NA,NA,5,NA
"Fiji",2003,9100.000381,"not legal",NA,NA,NA,NA,NA,NA
"Fiji",2004,8600.000381,"not legal",NA,NA,NA,NA,NA,NA
"Fiji",2007,NA,"not legal",NA,NA,NA,NA,5.2,24.1
"Fiji",2020,NA,"not legal",NA,NA,NA,NA,NA,NA
"Finland",1960,7400,"not legal",4,0.80000001,NA,NA,NA,NA
"Finland",1961,7700,"not legal",4.1,0.89999998,NA,NA,NA,NA
"Finland",1962,7600,"not legal",4,0.89999998,NA,NA,NA,NA
"Finland",1963,7400,"not legal",4.2,0.89999998,NA,NA,NA,NA
"Finland",1964,7600,"not legal",4.4,1,NA,NA,NA,NA
"Finland",1965,7900,"not legal",4.6,1,NA,NA,NA,NA
"Finland",1966,8400,"not legal",4.8,1.1,NA,NA,NA,NA
"Finland",1967,9000,"not legal",5.1,1.1,NA,NA,NA,NA
"Finland",1968,8700,"not legal",5.3,1.2,NA,NA,NA,NA
"Finland",1969,8800,"not legal",5.6,1.3,NA,NA,NA,NA
"Finland",1970,8800,"not legal",5.8,1.3,NA,NA,NA,NA
"Finland",1971,8200,"not legal",5.5,1.6,NA,NA,NA,NA
"Finland",1972,7600,"not legal",6.7,1.8,NA,NA,NA,NA
"Finland",1973,7500,"not legal",7.9,1.9,NA,NA,NA,NA
"Finland",1974,7400,"not legal",9,2.0999999,NA,NA,NA,NA
"Finland",1975,6700,"not legal",10.1,2,NA,NA,NA,NA
"Finland",1976,6800,"not legal",10.9,2.0999999,NA,NA,NA,NA
"Finland",1977,6500,"not legal",11.1,2.0999999,NA,NA,NA,NA
"Finland",1978,6300,"not legal",11.4,2.2,NA,NA,NA,NA
"Finland",1979,6100,"not legal",12,2.0999999,NA,NA,NA,NA
"Finland",1980,6100,"not legal",13.1,2,NA,NA,NA,NA
"Finland",1981,6300,"not legal",13.3,2,NA,NA,NA,NA
"Finland",1982,6300,"not legal",13.6,2,NA,NA,NA,NA
"Finland",1983,6100,"not legal",14,2,NA,NA,NA,NA
"Finland",1984,5800,"not legal",15.1,2,NA,NA,NA,NA
"Finland",1985,5300,"not legal",16.4,1.8,NA,NA,NA,NA
"Finland",1986,5200,"not legal",18,2,NA,NA,NA,NA
"Finland",1987,5300,"not legal",19.2,2,NA,NA,NA,NA
"Finland",1988,5200,"not legal",20.6,2.5,NA,NA,NA,NA
"Finland",1989,4900,"not legal",22.9,2.9000001,NA,NA,NA,NA
"Finland",1990,5000,"not legal",25.2,2.5999999,NA,NA,NA,26.299999
"Finland",1991,4900,"not legal",27.4,2.5999999,NA,NA,NA,26.299999
"Finland",1992,4700,"not legal",28.9,2.5999999,NA,NA,NA,26.6
"Finland",1993,4900,"not legal",30.3,2.5,NA,NA,NA,26.799999
"Finland",1994,4900,"not legal",31.3,2.7,NA,NA,NA,26.9
"Finland",1995,4600,"not legal",33.1,2.7,NA,NA,NA,27.200001
"Finland",1996,NA,"not legal",35.4,2.7,NA,NA,NA,NA
"Finland",1997,4600,"not legal",36.5,2.5999999,NA,NA,NA,27.6
"Finland",1998,4700,"not legal",37.2,2.7,NA,NA,NA,27.799999
"Finland",1999,4700,"not legal",38.7,2.7,NA,NA,NA,28
"Finland",2000,5100,"not legal",39.2,2.7,NA,NA,NA,28.299999
"Finland",2001,4800,"not legal",39.5,2.5999999,NA,NA,NA,28.4
"Finland",2002,5200,"not legal",39.9,2.5999999,NA,NA,NA,28.799999
"Finland",2003,5000,"not legal",40,2.5999999,NA,NA,NA,29
"Finland",2004,5600,"not legal",40.8,2.5,NA,NA,NA,29.5
"Finland",2005,5600,"not legal",40.4,2.5999999,NA,NA,NA,29.4
"Finland",2006,5400,"not legal",40.5,2.5,NA,NA,NA,29.5
"Finland",2007,5600,"not legal",40.6,2.5,NA,NA,NA,29.700001
"Finland",2008,5800,"not legal",40.7,2.5,NA,NA,NA,30
